aX,aY,aZ,gX,gY,gZ
-0.00550000,-0.00170000,0.09970000,0.00168000,-0.00294000,-0.00035000
-0.00550000,-0.00170000,0.09970000,0.00168000,-0.00294000,-0.00035000
-0.00640000,-0.00200000,0.10230000,0.00126000,-0.00168000,0.00035000
-0.00900000,-0.00200000,0.10300000,0.00000000,-0.00168000,0.00063000
-0.00820000,-0.00300000,0.10330000,-0.00063000,-0.00420000,-0.00014000
-0.00590000,-0.00260000,0.10210000,-0.00112000,-0.00588000,-0.00042000
-0.00450000,-0.00210000,0.10240000,-0.00105000,-0.00637000,0.00028000
-0.00450000,-0.00210000,0.10240000,-0.00168000,-0.00637000,0.00091000
-0.00490000,-0.00210000,0.10520000,-0.00168000,-0.00637000,0.00091000
-0.00510000,-0.00170000,0.10750000,-0.00392000,-0.00714000,0.00105000
-0.00110000,-0.00230000,0.10600000,-0.00742000,-0.00665000,0.00147000
0.00010000,0.00180000,0.08420000,-0.00840000,-0.00686000,0.00259000
0.00150000,-0.00450000,0.06260000,0.00427000,0.00280000,0.00210000
0.00150000,-0.00450000,0.06260000,0.02226000,0.02583000,0.00840000
-0.00780000,-0.00970000,0.10230000,0.02226000,0.02583000,0.00840000
-0.04440000,0.00630000,0.17480000,0.00462000,0.07168000,0.01225000
-0.02930000,0.01230000,0.06710000,-0.03885000,0.05082000,0.00161000
-0.00470000,-0.01000000,0.05890000,-0.01442000,-0.03360000,-0.00882000
0.00890000,-0.01370000,0.10290000,0.00763000,-0.02947000,-0.01274000
-0.00410000,-0.00200000,0.08950000,0.00861000,0.03465000,0.00343000
-0.00410000,-0.00200000,0.08950000,0.01351000,0.01848000,0.01057000
-0.03120000,0.00480000,0.11450000,0.01351000,0.01848000,0.01057000
-0.02500000,-0.00140000,0.10220000,0.01120000,-0.01008000,-0.00322000
-0.00650000,-0.00890000,0.11120000,0.00567000,-0.02408000,-0.00966000
-0.00650000,-0.00890000,0.11120000,-0.00847000,-0.02380000,-0.00007000
-0.00300000,-0.00690000,0.11540000,-0.00847000,-0.02380000,-0.00007000
-0.01730000,-0.00600000,0.11240000,-0.01743000,-0.01918000,0.00854000
-0.02070000,-0.00240000,0.09950000,-0.00952000,-0.02429000,0.00210000
-0.01190000,-0.00670000,0.10240000,0.00910000,-0.02275000,-0.00728000
0.00990000,-0.00720000,0.08210000,0.00707000,-0.02520000,-0.01092000
0.00990000,0.01110000,0.08100000,0.01337000,-0.01008000,0.00098000
0.01830000,0.01110000,0.08100000,0.01337000,-0.01008000,0.00098000
-0.00010000,0.00220000,0.10810000,0.02863000,0.01435000,0.01134000
-0.02410000,-0.00560000,0.10940000,0.01680000,0.02184000,0.00889000
-0.02700000,-0.00550000,0.10660000,-0.00693000,-0.00196000,0.00259000
-0.00510000,-0.00210000,0.09640000,-0.01484000,-0.01876000,-0.00413000
0.00430000,-0.00150000,0.09420000,-0.00245000,-0.01225000,-0.00161000
0.00430000,-0.00150000,0.09420000,-0.00245000,-0.01225000,0.00287000
-0.00470000,0.00070000,0.09890000,0.00959000,-0.00210000,0.00287000
-0.01500000,0.00050000,0.10100000,0.01036000,0.00035000,0.00518000
-0.01350000,-0.00210000,0.10030000,0.00371000,-0.00252000,0.00182000
-0.00710000,-0.00060000,0.09850000,0.00000000,-0.00294000,-0.00203000
-0.00850000,0.00100000,0.10070000,0.00462000,-0.00098000,0.00035000
-0.01140000,0.00090000,0.10230000,0.00693000,-0.00112000,0.00126000
-0.01140000,0.00090000,0.10230000,0.00693000,-0.00112000,0.00126000
-0.01060000,0.00100000,0.10550000,0.00322000,-0.00112000,-0.00056000
-0.00970000,-0.00030000,0.10360000,-0.00098000,-0.00203000,-0.00063000
-0.00990000,-0.00080000,0.10300000,-0.00189000,-0.00224000,-0.00154000
-0.00940000,0.00050000,0.10160000,-0.00112000,-0.00322000,-0.00224000
-0.00690000,-0.00100000,0.10120000,0.00154000,-0.00301000,0.00070000
-0.00750000,-0.00040000,0.10230000,0.00077000,-0.00413000,0.00105000
-0.00860000,-0.00140000,0.10210000,-0.00042000,-0.00413000,0.00133000
-0.00860000,-0.00140000,0.10210000,-0.00042000,-0.00413000,0.00133000
-0.00850000,-0.00190000,0.10110000,-0.00189000,-0.00441000,0.00112000
-0.00870000,-0.00140000,0.10050000,-0.00119000,-0.00427000,0.00091000
-0.00870000,-0.00140000,0.10050000,-0.00119000,-0.00427000,0.00091000
-0.00850000,-0.00090000,0.10090000,0.00028000,-0.00441000,0.00035000
-0.00870000,0.00000000,0.10130000,0.00056000,-0.00427000,0.00014000
-0.00860000,0.00020000,0.10080000,-0.00042000,-0.00455000,-0.00014000
-0.00760000,-0.00040000,0.10070000,-0.00154000,-0.00427000,-0.00042000
-0.00760000,-0.00040000,0.10100000,-0.00238000,-0.00385000,-0.00035000
-0.00680000,-0.00110000,0.10100000,-0.00238000,-0.00385000,-0.00035000
-0.00690000,-0.00050000,0.10120000,-0.00091000,-0.00357000,0.00021000
-0.00780000,-0.00070000,0.10140000,0.00140000,-0.00434000,0.00007000
-0.00820000,-0.00270000,0.10000000,0.00042000,-0.00497000,-0.00014000
-0.00610000,-0.00470000,0.10290000,-0.00315000,-0.00399000,-0.00014000
-0.00390000,-0.00200000,0.10240000,-0.00525000,-0.00273000,0.00063000
-0.00390000,-0.00200000,0.10240000,-0.00525000,-0.00273000,0.00063000
-0.00320000,-0.00020000,0.11250000,-0.00245000,-0.00392000,0.00189000
-0.00180000,0.00250000,0.11080000,-0.00490000,-0.00497000,0.00084000
-0.00150000,0.00230000,0.07740000,-0.00833000,-0.00434000,-0.00035000
0.00510000,-0.00520000,0.05270000,0.00651000,0.00966000,0.00623000
-0.02490000,-0.00590000,0.15990000,0.02198000,0.03983000,0.01484000
-0.02490000,-0.00590000,0.15990000,0.02198000,0.03983000,0.01484000
-0.03310000,0.02010000,0.09840000,-0.02450000,0.09107000,0.00658000
-0.02430000,-0.00420000,0.04420000,-0.02107000,0.01127000,0.00385000
-0.00880000,-0.01280000,0.12140000,0.01127000,-0.04340000,-0.00896000
0.00130000,-0.00920000,0.07960000,-0.00441000,0.01456000,-0.00959000
-0.02230000,-0.00060000,0.11160000,-0.00133000,0.00728000,0.00518000
-0.02230000,-0.00060000,0.11160000,0.00196000,-0.00868000,-0.00063000
-0.02170000,-0.00050000,0.09640000,0.00196000,-0.00868000,-0.00063000
-0.01050000,-0.00280000,0.11080000,0.00798000,-0.02219000,-0.00490000
-0.00590000,-0.00420000,0.11360000,0.00091000,-0.02681000,0.00112000
-0.01470000,-0.00450000,0.11480000,-0.01232000,-0.02744000,0.00518000
-0.01850000,-0.00150000,0.10600000,-0.00525000,-0.02268000,-0.00035000
-0.01290000,-0.00960000,0.09640000,0.00861000,-0.02107000,-0.00819000
-0.01290000,-0.00960000,0.09640000,0.00861000,-0.02107000,-0.00819000
0.01040000,-0.00460000,0.08860000,0.00273000,-0.02457000,-0.01274000
0.01420000,0.00420000,0.06510000,0.01015000,-0.00728000,0.00147000
-0.00050000,0.00130000,0.11500000,0.02646000,0.01197000,0.00707000
-0.00050000,0.00130000,0.10640000,0.01722000,0.02345000,0.00910000
-0.02080000,-0.00490000,0.10640000,0.01722000,0.02345000,0.00910000
-0.02590000,0.00000000,0.10470000,0.00000000,-0.00140000,0.00686000
-0.00650000,-0.00490000,0.10860000,-0.00483000,-0.01155000,-0.00378000
-0.00290000,-0.00620000,0.10360000,-0.00763000,-0.00917000,-0.00231000
-0.00980000,0.00000000,0.09620000,-0.00749000,-0.00840000,0.00014000
-0.00980000,0.00000000,0.09670000,0.00105000,-0.00763000,-0.00203000
-0.00970000,0.00300000,0.09670000,0.00105000,-0.00763000,-0.00203000
-0.00640000,0.00170000,0.09820000,0.00567000,-0.00770000,-0.00490000
-0.00590000,0.00250000,0.09470000,0.00567000,-0.00504000,-0.00224000
-0.00660000,0.00200000,0.09860000,0.00546000,-0.00063000,0.00182000
-0.01060000,0.00150000,0.10470000,0.00266000,0.00413000,0.00210000
-0.01060000,0.00150000,0.10470000,0.00000000,0.00217000,0.00133000
-0.01290000,0.00040000,0.10490000,0.00000000,0.00217000,0.00133000
-0.01000000,-0.00070000,0.10110000,0.00056000,-0.00133000,-0.00021000
-0.00730000,0.00110000,0.10220000,0.00273000,-0.00238000,-0.00049000
-0.00870000,0.00040000,0.10270000,0.00196000,-0.00161000,0.00021000
-0.01090000,0.00090000,0.10440000,-0.00175000,-0.00070000,0.00007000
-0.01060000,0.00000000,0.10440000,-0.00350000,-0.00217000,-0.00077000
-0.00860000,-0.00070000,0.10150000,0.00105000,-0.00238000,0.00028000
-0.00710000,-0.00060000,0.10020000,0.00014000,-0.00343000,0.00021000
-0.00710000,-0.00060000,0.10020000,0.00056000,-0.00273000,0.00077000
-0.00800000,-0.00090000,0.10150000,0.00056000,-0.00273000,0.00077000
-0.00910000,-0.00100000,0.10080000,0.00000000,-0.00266000,0.00112000
-0.00910000,-0.00100000,0.10080000,0.00000000,-0.00266000,0.00112000
-0.00910000,-0.00120000,0.10080000,-0.00014000,-0.00322000,0.00056000
-0.00910000,-0.00120000,0.10080000,0.00007000,-0.00364000,0.00000000
-0.00870000,-0.00070000,0.10030000,0.00084000,-0.00322000,-0.00021000
-0.00830000,-0.00050000,0.10030000,0.00084000,-0.00322000,-0.00021000
-0.00840000,-0.00040000,0.10230000,-0.00203000,-0.00371000,0.00000000
-0.00840000,-0.00040000,0.10230000,-0.00224000,-0.00490000,0.00014000
-0.00800000,-0.00050000,0.10170000,-0.00224000,-0.00490000,0.00014000
-0.00760000,-0.00130000,0.10190000,-0.00049000,-0.00532000,-0.00007000
-0.00690000,-0.00190000,0.10200000,0.00028000,-0.00574000,-0.00021000
-0.00460000,-0.00190000,0.10140000,0.00007000,-0.00532000,0.00000000
-0.00200000,-0.00140000,0.09910000,0.00035000,-0.00483000,0.00112000
0.00100000,0.00340000,0.10930000,0.00140000,-0.00224000,0.00287000
0.00100000,0.00340000,0.10930000,0.00140000,-0.00224000,0.00287000
-0.00090000,0.00880000,0.09700000,-0.00119000,-0.00147000,0.00210000
-0.00300000,-0.01220000,0.07560000,-0.00007000,0.00518000,0.00392000
-0.01630000,-0.01110000,0.12370000,0.00126000,0.02583000,0.01120000
-0.04200000,0.00920000,0.15110000,-0.02779000,0.06398000,0.00357000
-0.01550000,0.01520000,0.03510000,-0.03969000,0.03661000,0.00392000
-0.01550000,0.01520000,0.03510000,0.01141000,-0.04515000,0.00581000
-0.00730000,-0.01320000,0.07870000,0.01141000,-0.04515000,0.00581000
-0.00040000,-0.00710000,0.10580000,0.01400000,-0.01428000,-0.00616000
-0.01440000,0.00400000,0.09370000,0.00434000,0.01372000,0.00588000
-0.02890000,-0.00600000,0.12060000,0.00847000,-0.01253000,0.00945000
-0.02800000,-0.01160000,0.12230000,-0.00420000,-0.01939000,-0.00693000
-0.02220000,-0.00110000,0.12980000,-0.01337000,-0.03038000,-0.01379000
-0.02220000,-0.00110000,0.12980000,-0.00763000,-0.03073000,-0.01120000
-0.01530000,-0.00770000,0.09750000,-0.00763000,-0.03073000,-0.01120000
0.01840000,-0.00340000,0.08790000,-0.00952000,-0.04067000,-0.01435000
0.02910000,0.00960000,0.02330000,0.00357000,-0.01946000,-0.00189000
0.02060000,0.01020000,0.09540000,0.04515000,0.01841000,0.00637000
-0.03040000,-0.00920000,0.13120000,0.04648000,0.06433000,0.01435000
-0.03040000,-0.00920000,0.13120000,0.00322000,0.01785000,0.00196000
-0.05530000,-0.00970000,0.10980000,0.00322000,0.01785000,0.00196000
-0.01890000,-0.00720000,0.11360000,-0.01764000,-0.02681000,-0.01519000
0.00700000,-0.01280000,0.10470000,-0.02401000,-0.03157000,-0.00987000
0.00410000,-0.00650000,0.09150000,-0.01925000,-0.02310000,-0.00245000
-0.00780000,-0.00190000,0.09580000,0.00511000,-0.00133000,-0.00035000
-0.00780000,-0.00190000,0.09580000,0.00511000,-0.00133000,-0.00035000
-0.01060000,0.00060000,0.10090000,0.01855000,0.00000000,-0.00035000
-0.00630000,0.00500000,0.09910000,0.01232000,-0.00539000,-0.00133000
-0.00380000,0.00430000,0.09380000,0.00497000,-0.00637000,-0.00210000
-0.00810000,0.00150000,0.09790000,0.00525000,-0.00175000,0.00119000
-0.00810000,0.00150000,0.09790000,0.00665000,0.00042000,0.00280000
-0.01210000,0.00100000,0.09940000,0.00665000,0.00042000,0.00280000
-0.01140000,0.00210000,0.10430000,0.00693000,-0.00077000,0.00147000
-0.00890000,0.00270000,0.10490000,0.00490000,-0.00196000,-0.00042000
-0.00780000,0.00200000,0.10420000,0.00098000,-0.00364000,-0.00049000
-0.00920000,0.00060000,0.10230000,-0.00224000,-0.00322000,0.00014000
-0.00920000,0.00060000,0.10230000,-0.00210000,-0.00364000,-0.00042000
-0.00960000,-0.00060000,0.09710000,-0.00210000,-0.00364000,-0.00042000
-0.00900000,0.00050000,0.10210000,0.00273000,-0.00154000,-0.00112000
-0.00940000,0.00280000,0.10710000,0.00497000,-0.00119000,-0.00105000
-0.00870000,0.00000000,0.10530000,0.00056000,-0.00392000,-0.00175000
-0.00760000,-0.00120000,0.10090000,-0.00574000,-0.00532000,-0.00217000
-0.00830000,-0.00200000,0.10200000,0.00056000,-0.00224000,-0.00042000
-0.00720000,-0.00060000,0.10090000,-0.00042000,-0.00413000,0.00000000
-0.00720000,-0.00060000,0.10090000,-0.00042000,-0.00413000,0.00000000
-0.00660000,-0.00060000,0.10120000,-0.00028000,-0.00434000,0.00028000
-0.00660000,-0.00060000,0.10120000,-0.00028000,-0.00434000,0.00028000
-0.00790000,-0.00090000,0.10040000,-0.00070000,-0.00364000,0.00105000
-0.01000000,-0.00110000,0.10080000,-0.00042000,-0.00287000,0.00098000
-0.01000000,-0.00110000,0.10080000,-0.00042000,-0.00287000,0.00098000
-0.00990000,-0.00070000,0.10050000,0.00049000,-0.00350000,0.00014000
-0.00780000,-0.00010000,0.10040000,0.00126000,-0.00434000,-0.00049000
-0.00650000,-0.00020000,0.10020000,0.00049000,-0.00406000,-0.00021000
-0.00760000,-0.00080000,0.10170000,-0.00119000,-0.00322000,0.00042000
-0.00760000,-0.00080000,0.10170000,-0.00119000,-0.00322000,0.00042000
-0.00860000,-0.00230000,0.10210000,-0.00224000,-0.00280000,0.00070000
-0.00720000,-0.00370000,0.10200000,-0.00217000,-0.00427000,0.00119000
-0.00560000,-0.00280000,0.10160000,-0.00112000,-0.00427000,0.00091000
-0.00440000,-0.00310000,0.10210000,0.00091000,-0.00294000,0.00021000
-0.00440000,-0.00310000,0.10000000,0.00175000,-0.00308000,0.00238000
-0.00400000,-0.00200000,0.10000000,0.00175000,-0.00308000,0.00238000
0.00080000,0.00370000,0.10240000,0.00252000,-0.00224000,0.00336000
0.00420000,0.00950000,0.09090000,0.00413000,-0.00119000,0.00672000
-0.00340000,-0.00840000,0.06940000,0.01008000,0.00763000,0.01008000
-0.01510000,-0.01500000,0.12870000,0.01694000,0.03388000,0.00938000
-0.01510000,-0.01500000,0.15910000,-0.03290000,0.07119000,0.00266000
-0.05160000,0.00890000,0.15910000,-0.03290000,0.07119000,0.00266000
-0.02450000,0.00790000,0.03270000,-0.07301000,0.02226000,-0.00126000
0.00070000,-0.01380000,0.03950000,-0.00966000,-0.07406000,-0.00343000
0.01500000,-0.01090000,0.12190000,0.01897000,-0.03367000,-0.00840000
-0.00520000,0.00630000,0.07480000,0.01008000,0.03619000,0.01295000
-0.03820000,0.00090000,0.12940000,0.01953000,-0.00518000,0.01925000
-0.03820000,0.00090000,0.12940000,0.01953000,-0.00518000,0.01925000
-0.03170000,-0.01040000,0.12280000,0.00553000,-0.01267000,-0.00658000
-0.01760000,-0.00570000,0.12650000,-0.01596000,-0.03633000,-0.01232000
-0.01350000,-0.00930000,0.09880000,-0.01211000,-0.02170000,-0.00749000
0.00810000,-0.00720000,0.07370000,-0.00924000,-0.03311000,-0.01218000
0.02720000,0.01350000,0.04370000,0.01358000,-0.01442000,-0.00574000
0.02720000,0.01350000,0.04370000,0.01358000,-0.01442000,-0.00574000
0.01050000,0.00590000,0.11710000,0.04942000,0.01953000,0.00763000
-0.02710000,-0.00880000,0.11050000,0.03458000,0.04893000,0.01043000
-0.04120000,-0.00980000,0.11060000,0.00126000,0.00952000,0.00182000
-0.01240000,-0.00790000,0.10260000,-0.01372000,-0.02191000,-0.00826000
0.00840000,-0.00090000,0.10700000,-0.01183000,-0.02478000,-0.00581000
0.00840000,-0.00090000,0.10700000,-0.01183000,-0.02478000,-0.00581000
-0.00070000,-0.00250000,0.10700000,-0.00091000,-0.00637000,0.00021000
-0.01670000,-0.00450000,0.10420000,0.00280000,-0.00035000,0.00273000
-0.01420000,0.00230000,0.09400000,-0.00280000,-0.00924000,-0.00007000
-0.01420000,0.00230000,0.09400000,-0.00056000,-0.01162000,-0.00357000
0.00060000,0.00590000,0.08800000,-0.00056000,-0.01162000,-0.00357000
-0.00070000,0.00190000,0.10590000,0.00791000,-0.00098000,0.00021000
-0.01440000,-0.00100000,0.10730000,0.00490000,0.00378000,0.00476000
-0.01690000,-0.00030000,0.10270000,-0.00245000,-0.00315000,0.00182000
-0.00710000,0.00010000,0.09890000,-0.00343000,-0.00763000,-0.00280000
-0.00170000,0.00020000,0.09840000,0.00098000,-0.00644000,-0.00231000
-0.00170000,0.00020000,0.09840000,0.00098000,-0.00644000,-0.00231000
-0.00600000,0.00110000,0.10160000,0.00539000,-0.00119000,0.00140000
-0.01140000,-0.00090000,0.10870000,0.00350000,0.00021000,0.00231000
-0.01160000,-0.00270000,0.10320000,-0.00392000,-0.00329000,0.00056000
-0.00740000,-0.00160000,0.09780000,-0.00525000,-0.00609000,-0.00105000
-0.00610000,0.00000000,0.09790000,0.00098000,-0.00476000,-0.00070000
-0.00610000,0.00000000,0.09790000,0.00462000,-0.00238000,0.00063000
-0.00870000,-0.00070000,0.10100000,-0.00077000,-0.00399000,0.00035000
-0.00780000,-0.00110000,0.10010000,-0.00210000,-0.00385000,0.00007000
-0.00780000,-0.00110000,0.10010000,-0.00210000,-0.00385000,0.00056000
-0.00710000,-0.00100000,0.10040000,-0.00119000,-0.00350000,0.00056000
-0.00720000,-0.00180000,0.10170000,0.00035000,-0.00308000,0.00084000
-0.00720000,-0.00180000,0.10170000,0.00035000,-0.00308000,0.00084000
-0.00850000,-0.00120000,0.10090000,0.00063000,-0.00329000,0.00119000
-0.00850000,-0.00120000,0.10090000,0.00063000,-0.00329000,0.00119000
-0.00920000,-0.00190000,0.10080000,0.00266000,-0.00259000,0.00014000
-0.00920000,-0.00190000,0.10080000,0.00266000,-0.00294000,0.00000000
-0.00860000,-0.00040000,0.10190000,0.00182000,-0.00294000,0.00000000
-0.00800000,-0.00050000,0.10370000,0.00070000,-0.00350000,-0.00014000
-0.00710000,-0.00140000,0.10280000,-0.00175000,-0.00413000,-0.00021000
-0.00720000,-0.00090000,0.10090000,-0.00259000,-0.00476000,0.00021000
-0.00690000,-0.00190000,0.10070000,-0.00091000,-0.00490000,0.00007000
-0.00480000,-0.00250000,0.10230000,-0.00056000,-0.00462000,0.00042000
-0.00480000,-0.00250000,0.10230000,-0.00056000,-0.00462000,0.00042000
-0.00230000,-0.00070000,0.09680000,-0.00091000,-0.00581000,0.00175000
-0.00050000,0.00270000,0.09400000,0.00336000,-0.00357000,0.00287000
0.00170000,0.00970000,0.08100000,0.00980000,0.00329000,0.00525000
-0.00070000,-0.00690000,0.07590000,0.01764000,0.01435000,0.00714000
-0.00920000,-0.01190000,0.11780000,0.02044000,0.03570000,0.01141000
-0.05240000,0.00630000,0.18070000,-0.01988000,0.07014000,0.00721000
-0.02330000,0.01460000,0.02980000,-0.07140000,0.04627000,-0.00056000
-0.00580000,-0.01410000,0.02700000,-0.00203000,-0.05131000,0.00224000
-0.00580000,-0.01410000,0.02700000,-0.00203000,-0.05131000,0.00224000
0.00120000,-0.01570000,0.15460000,0.02674000,-0.02408000,-0.00896000
-0.00250000,0.00470000,0.05070000,-0.00553000,0.04683000,0.00455000
-0.03730000,0.00390000,0.13870000,0.00735000,-0.02562000,0.01750000
-0.02150000,-0.00510000,0.09890000,0.00105000,-0.01876000,-0.00441000
-0.01320000,-0.00990000,0.12370000,-0.00931000,-0.03262000,-0.00847000
-0.01320000,-0.00990000,0.12370000,-0.01309000,-0.03542000,0.00112000
-0.01180000,-0.00020000,0.11310000,-0.01309000,-0.03542000,0.00112000
-0.01780000,-0.00570000,0.10190000,0.00644000,-0.02135000,0.00504000
0.00480000,0.00140000,0.07530000,0.00532000,-0.02898000,-0.00847000
0.02310000,0.00770000,0.06800000,0.01764000,-0.01057000,-0.00231000
0.00290000,-0.00310000,0.11330000,0.02359000,0.01442000,0.00490000
0.00290000,-0.00310000,0.11070000,0.00609000,0.02695000,0.00665000
-0.03020000,-0.01150000,0.11070000,0.00609000,0.02695000,0.00665000
-0.03270000,-0.01110000,0.10050000,-0.00742000,-0.00301000,-0.00140000
-0.00680000,-0.00540000,0.10490000,-0.00518000,-0.02261000,-0.00784000
0.00570000,0.00060000,0.10120000,0.00287000,-0.01421000,-0.00553000
-0.00620000,-0.00180000,0.10560000,0.00658000,-0.00497000,-0.00126000
-0.01590000,-0.00280000,0.10130000,-0.00035000,-0.00497000,0.00147000
-0.01590000,-0.00280000,0.10130000,-0.00035000,-0.00497000,0.00147000
-0.01030000,0.00020000,0.09770000,-0.00588000,-0.00896000,-0.00189000
-0.00130000,0.00200000,0.09260000,-0.00189000,-0.00973000,-0.00448000
-0.00320000,0.00270000,0.09390000,0.00742000,-0.00616000,-0.00063000
-0.01130000,0.00240000,0.10320000,0.01197000,-0.00168000,0.00168000
-0.01360000,0.00060000,0.10360000,0.00511000,-0.00287000,0.00049000
-0.01360000,0.00060000,0.10360000,0.00511000,-0.00287000,0.00049000
-0.00970000,-0.00070000,0.10150000,-0.00343000,-0.00357000,-0.00035000
-0.00570000,-0.00060000,0.09880000,-0.00560000,-0.00231000,-0.00091000
-0.00620000,-0.00010000,0.10250000,0.00007000,-0.00035000,0.00035000
-0.00620000,-0.00010000,0.10490000,0.00322000,-0.00126000,0.00098000
-0.00940000,-0.00060000,0.10330000,0.00070000,-0.00273000,0.00000000
-0.01030000,-0.00080000,0.10330000,0.00070000,-0.00273000,0.00000000
-0.00900000,-0.00080000,0.09900000,-0.00140000,-0.00350000,-0.00077000
-0.00800000,-0.00070000,0.09990000,-0.00014000,-0.00203000,-0.00133000
-0.00890000,-0.00010000,0.10300000,0.00084000,-0.00042000,-0.00119000
-0.00830000,-0.00060000,0.10200000,0.00042000,-0.00315000,-0.00070000
-0.00760000,-0.00050000,0.10060000,-0.00140000,-0.00329000,-0.00049000
-0.00730000,-0.00200000,0.10040000,-0.00168000,-0.00315000,-0.00021000
-0.00730000,-0.00200000,0.10040000,-0.00098000,-0.00287000,0.00049000
-0.00790000,-0.00150000,0.10090000,-0.00098000,-0.00287000,0.00049000
-0.00850000,-0.00090000,0.10090000,0.00021000,-0.00301000,0.00049000
-0.00850000,-0.00090000,0.10090000,0.00021000,-0.00301000,0.00049000
-0.00870000,-0.00140000,0.10180000,-0.00021000,-0.00273000,-0.00007000
-0.00830000,-0.00100000,0.10170000,-0.00273000,-0.00315000,-0.00028000
-0.00780000,-0.00110000,0.10050000,-0.00336000,-0.00455000,-0.00007000
-0.00660000,-0.00130000,0.10010000,-0.00175000,-0.00490000,0.00035000
-0.00660000,-0.00130000,0.10010000,-0.00175000,-0.00497000,0.00119000
-0.00580000,0.00010000,0.09910000,-0.00049000,-0.00497000,0.00119000
-0.00610000,-0.00020000,0.10070000,0.00133000,-0.00371000,0.00203000
-0.00770000,-0.00080000,0.10310000,0.00168000,-0.00245000,0.00231000
-0.00840000,-0.00220000,0.10370000,0.00042000,-0.00343000,0.00224000
-0.00550000,-0.00260000,0.10120000,-0.00084000,-0.00483000,0.00189000
-0.00550000,-0.00260000,0.10120000,-0.00084000,-0.00469000,0.00301000
-0.00360000,-0.00100000,0.09830000,0.00091000,-0.00469000,0.00301000
-0.00250000,0.00260000,0.09710000,0.00567000,-0.00133000,0.00343000
0.00380000,0.00450000,0.09280000,0.00882000,0.00609000,0.00252000
0.00250000,0.00700000,0.07940000,0.01225000,0.01435000,0.00924000
-0.01090000,-0.00250000,0.11570000,0.02002000,0.02597000,0.01645000
-0.01090000,-0.00250000,0.11570000,0.02002000,0.02597000,0.01106000
-0.04710000,0.00200000,0.15160000,-0.00700000,0.06615000,0.01106000
-0.02150000,0.00760000,0.03430000,-0.03556000,0.05124000,0.00147000
-0.01490000,-0.00740000,0.08860000,0.00602000,-0.03528000,0.00105000
-0.00650000,-0.00800000,0.11530000,-0.00070000,-0.00322000,-0.00595000
-0.01760000,0.00000000,0.07820000,-0.01197000,0.00826000,0.00252000
-0.01760000,0.00000000,0.07820000,0.00378000,-0.01456000,0.00126000
-0.01160000,-0.00010000,0.09540000,0.00742000,-0.01365000,-0.00588000
-0.00940000,-0.00310000,0.11710000,0.00721000,-0.02611000,0.00014000
-0.00940000,-0.00310000,0.11710000,0.00721000,-0.02611000,0.00497000
-0.01640000,-0.00370000,0.11460000,-0.00714000,-0.02387000,0.00497000
-0.01910000,-0.00180000,0.11290000,-0.01225000,-0.02891000,0.00028000
-0.01700000,-0.00350000,0.10290000,-0.00413000,-0.02247000,-0.00749000
-0.00070000,-0.00620000,0.08540000,-0.00553000,-0.02569000,-0.01365000
0.01440000,0.00110000,0.08690000,-0.00413000,-0.01841000,-0.00749000
0.01440000,0.00110000,0.08690000,-0.00413000,-0.01841000,-0.00749000
0.00480000,-0.00100000,0.08910000,0.00826000,0.00126000,0.00462000
-0.01310000,-0.00620000,0.10180000,0.01463000,0.01029000,0.00399000
-0.02200000,-0.00480000,0.10320000,0.01078000,0.01148000,0.00259000
-0.01400000,-0.00150000,0.10590000,0.00175000,-0.00077000,-0.00154000
-0.00480000,-0.00080000,0.10340000,-0.00798000,-0.01078000,-0.00364000
-0.00480000,-0.00080000,0.10340000,-0.00763000,-0.00658000,-0.00175000
-0.00460000,0.00100000,0.10050000,-0.00763000,-0.00658000,-0.00175000
-0.00990000,-0.00130000,0.10240000,-0.00091000,-0.00287000,0.00007000
-0.01110000,-0.00180000,0.10070000,-0.00105000,-0.00497000,-0.00070000
-0.00850000,0.00060000,0.09760000,-0.00336000,-0.00665000,-0.00154000
-0.00520000,0.00230000,0.08970000,-0.00112000,-0.00595000,-0.00224000
-0.00430000,0.00500000,0.09520000,0.00749000,0.00056000,-0.00245000
-0.00430000,0.00500000,0.09520000,0.00749000,0.00056000,-0.00245000
-0.01090000,0.00300000,0.10350000,0.01512000,0.00756000,0.00273000
-0.01680000,-0.00230000,0.11020000,0.00861000,0.00882000,0.00336000
-0.01420000,-0.00510000,0.10340000,-0.00637000,0.00070000,-0.00147000
-0.00730000,-0.00010000,0.09620000,-0.00868000,-0.00833000,-0.00273000
-0.00340000,0.00320000,0.09750000,0.00581000,-0.00252000,-0.00098000
-0.00340000,0.00320000,0.09750000,0.00581000,-0.00252000,-0.00098000
-0.00890000,0.00040000,0.10340000,0.01491000,0.00350000,0.00091000
-0.01460000,-0.00010000,0.10500000,0.00966000,0.00518000,0.00077000
-0.00790000,-0.00100000,0.09930000,-0.00259000,-0.00434000,-0.00056000
-0.00770000,-0.00180000,0.10130000,-0.00126000,-0.00364000,-0.00042000
-0.00730000,-0.00180000,0.10100000,0.00000000,-0.00392000,-0.00049000
-0.00730000,-0.00180000,0.10100000,0.00000000,-0.00392000,-0.00049000
-0.00740000,-0.00210000,0.10230000,0.00070000,-0.00315000,0.00000000
-0.00790000,-0.00200000,0.10140000,-0.00091000,-0.00308000,0.00021000
-0.00790000,-0.00200000,0.10140000,-0.00091000,-0.00308000,0.00021000
